Account ID,Account Name,Total Calls,Last Call Date,Calls - Nick Martino,Calls - Ryan Minter,Calls - Alicia Gopal,Calls - Emily Murnane,Calls - Ali Cohen,Calls - Ben Laddis,Calls - Sydney Ireland,Calls - Catherine Silvestri,Calls - Jenny Allison,Calls - Lucy Nemerov,Calls - Leila Assil,Calls - Joe del Rosario,Calls - Quinzel Perry,Calls - Hugh Bargeron,Calls - Andy Blakely,Calls - Blake Anderson,Calls - Mihir Shah,Calls - Maia Golub,Calls - Shane Lieberman,Calls - Granger West
001Hr000028ZcxZ,"City Of Yazoo City, MS",16,2026-05-08,,13,,,,,3,,,,,,,,,,,,,
001Hr000028Zd8k,"City Of Clayton, OH",16,2026-04-20,,,,16,,,,,,,,,,,,,,,,
001Hr000028Zbzm,"City Of Gladewater, TX",16,2025-12-30,,,,16,,,,,,,,,,,,,,,,
001Hr000028ZddY,"City Of Owensboro, KY",16,2026-04-02,,6,,,,,10,,,,,,,,,,,,,
001Hr000028ZdOA,"City Of University Heights, OH",16,2026-03-03,,,,16,,,,,,,,,,,,,,,,
001Hr000028ZdTx,"City Of Berea, OH",16,2026-04-22,,,,16,,,,,,,,,,,,,,,,
001Hr000028Zc49,"Town Of Carolina Beach, NC",16,2025-09-15,16,,,,,,,,,,,,,,,,,,,
001Hr000028Zc77,"City Of Washington, NC",16,2026-06-04,13,,,,,3,,,,,,,,,,,,,,
001Hr000028Zd1H,"City Of Palmer Town, MA",16,2026-05-04,,,10,,,,,,,,6,,,,,,,,,
001Hr000028ZcTZ,"City Of Littlefield, TX",16,2026-06-03,,,,11,,,,,,,,,,,,5,,,,
001Hr000028ZcBh,"City Of Galena Park, TX",16,2026-04-15,,,,13,,,,,,3,,,,,,,,,,
001Hr000028ZcOS,"Town Of Farmville, VA",16,2026-04-17,,,,,13,,,,2,,,,1,,,,,,,
001Hr000028ZcJb,"City Of Slaton, TX",16,2026-03-20,,,,16,,,,,,,,,,,,,,,,
001cv00000AuXVs,"Town Of Telluride, CO",16,2026-03-31,,,,,,,,5,11,,,,,,,,,,,
001Hr000028Zc2D,"Town Of Knightdale, NC",16,2026-01-15,16,,,,,,,,,,,,,,,,,,,
001cv00000AuZox,"County Of Grand, CO",16,2026-04-03,,,,,,,,15,1,,,,,,,,,,,
001Hr000028Zdkc,"Dorchester County, MD",16,2025-09-29,16,,,,,,,,,,,,,,,,,,,
001cv00000Aua0r,"County Of Morgan, CO",16,2026-05-28,,,,,,,,6,10,,,,,,,,,,,
001cv00000AuYSs,"County Of Costilla, CO",16,2026-01-06,,,,,,,,,9,,,,,,7,,,,,
001cv00000AuZM9,"City Of Ogallala, NE",16,2026-04-24,,3,,,,13,,,,,,,,,,,,,,
001Hr000028ZcfD,"Town Of Westminster, MA",16,2025-12-03,,,,,,,,,16,,,,,,,,,,,
001Hr000028ZcAc,"City Of Santa Fe, TX",16,2026-05-04,,,,8,,,,,,8,,,,,,,,,,
001Hr000028ZcYk,"City Of Progreso, TX",16,2025-11-19,,,16,,,,,,,,,,,,,,,,,
001Hr000028Zdn1,"Wayne County, OH",16,2026-06-03,,,,8,,,,,,,,,,,,,8,,,
001Hr000028ZbsU,"City Of Compton, CA",16,2025-10-21,,16,,,,,,,,,,,,,,,,,,
001Hr000028ZdBD,"City Of Wildomar, CA",16,2025-12-15,,16,,,,,,,,,,,,,,,,,,
001Hr000028ZcRd,"City Of Newnan, GA",16,2026-06-03,,,,,,,,,3,,,,6,7,,,,,,
001Hr000028Zcou,"Town Of Raymond, NH",16,2026-04-07,,,,,,,,,,,,3,,,13,,,,,
001Hr000028ZdIW,"City Of Hendersonville, TN",16,2026-04-29,,,,,,,9,,7,,,,,,,,,,,
001Hr000028ZdUf,"Town Of Plymouth, MA",16,2025-11-26,,,,,,,,,16,,,,,,,,,,,
001Hr000028ZdSn,"Town Of Lenox, NY",16,2026-06-05,,,,,,14,,,,,,2,,,,,,,,
001Hr000028Zc9h,"Town Of Port Royal, SC",16,2026-06-03,,,,,,,,,,,,9,,7,,,,,,
001Hr000028ZdKz,"City Of Pauls Valley, OK",16,2026-03-02,,4,,,,,,,1,11,,,,,,,,,,
001Hr000028Zchy,"Borough Of Palmyra, NJ",16,2026-04-09,,,,,,,7,,,,,,9,,,,,,,
001Hr000028ZcuK,"Town Of Sudbury, MA",16,2025-12-02,,,,,,,,,16,,,,,,,,,,,
001cv00000CLwwj,"City Of Kankakee, IL",16,2026-06-04,5,,3,,,8,,,,,,,,,,,,,,
001Hr000028Zdg5,"City Of Trenton, NJ",16,2026-06-01,,8,,,,,,,,,,,,,,,8,,,
001Hr000028Zdag,"City Of Wooster, OH",16,2026-06-03,,,,12,,,,,,,,,,,,,4,,,
001Hr000028ZcXD,"Town Of Prescott Valley, AZ",16,2025-12-17,,,,,16,,,,,,,,,,,,,,,
001Hr000028ZcWa,"Town Of Gray, ME",16,2025-12-23,16,,,,,,,,,,,,,,,,,,,
001Hr000028Zcea,"Town Of Stratham, NH",16,2026-06-02,12,,,,,,,,,,,,,,,,4,,,
001Hr000028Ze1x,"City of Pasadena, TX",16,2025-12-12,,16,,,,,,,,,,,,,,,,,,
001Hr000028ZdI9,"Township Of West Orange, NJ",16,2025-12-15,,16,,,,,,,,,,,,,,,,,,
001Hr000028ZdPI,"Township Of Lower Merion, PA",16,2026-04-27,,,,,16,,,,,,,,,,,,,,,
001Hr000028Zcnp,"City Of Marion, AR",16,2026-05-21,,14,,,,,,,,,,,,2,,,,,,
001Hr000028Zcv6,"City Of Lincoln Park, MI",16,2025-12-01,,,,,16,,,,,,,,,,,,,,,
001Hr000028Zcpx,"City Of San Luis Obispo, CA",16,2026-01-22,,,,,16,,,,,,,,,,,,,,,
001Hr000028Zc2A,"Township Of Warrington (Bucks County), PA",16,2025-12-11,,,,,16,,,,,,,,,,,,,,,
001Hr000028Zbv0,"City Of Smiths Station, AL",16,2026-05-21,,,,10,,,,,,,,,,,,,,6,,
001Hr000028Zc50,City of San Mateo,16,2026-05-27,,,,,6,,,10,,,,,,,,,,,,
001Hr000028Zdlw,"County Of Vance, NC",16,2026-03-20,11,,,,,,,,,,,,,,5,,,,,
001cv00000AuYFC,"Town Of Louisburg, NC",16,2026-05-28,16,,,,,,,,,,,,,,,,,,,
001Hr000028ZcBp,"City Of Mckeesport, PA",16,2026-01-07,,,,,16,,,,,,,,,,,,,,,
001Hr000028Zcjg,"Milford Township, MI",16,2026-02-09,,,,,16,,,,,,,,,,,,,,,
001Hr000028Zcq4,"City Of Ione, CA",16,2026-01-27,,14,,,,,,2,,,,,,,,,,,,
001Hr000028ZdBb,"City Of Hastings, MN",16,2026-05-28,11,,,,,,,,,,,,,,5,,,,,
001Hr000028ZbyZ,"City Of Ithaca, NY",16,2026-02-05,,,16,,,,,,,,,,,,,,,,,
001Hr000028ZbnC,"City Of Hillsdale, MI",16,2026-02-18,,,,,15,,,,1,,,,,,,,,,,
001Hr000028ZcIy,"City Of Black Jack, MO",16,2026-03-27,,,,,,16,,,,,,,,,,,,,,
001Hr000028ZdE2,"City Of Clovis, NM",16,2026-03-19,,,16,,,,,,,,,,,,,,,,,
001cv00000AuZrh,"County Of Mariposa, CA",16,2026-05-11,,,,,,,,16,,,,,,,,,,,,
001Hr000028Zd1m,"Village Of Mamaroneck, NY",16,2026-03-05,,,16,,,,,,,,,,,,,,,,,
001Hr000028ZcdR,"City Of Knoxville, IA",16,2026-03-13,,,,,,16,,,,,,,,,,,,,,
001Hr000028ZcaG,County of Santa Barbara,16,2026-03-11,,,,,16,,,,,,,,,,,,,,,
001Hr000028Zbum,"City Of Nolanville, TX",16,2026-05-21,,,,,,,,,,16,,,,,,,,,,
001Hr000028ZcGO,"Village Of Goshen, NY",16,2026-06-02,,,16,,,,,,,,,,,,,,,,,
001Hr000028Zcfa,"Village Of Fairport, NY",16,2026-06-03,,,16,,,,,,,,,,,,,,,,,
001cv00000AuZoe,"County Of Floyd, VA",16,2026-04-14,,,,,15,,,,1,,,,,,,,,,,
001cv00000AuZTC,"City Of Midfield, AL",16,2026-04-23,,,,16,,,,,,,,,,,,,,,,
001Hr000028Zdts,"DeKalb County, IL",16,2026-05-07,,,,,,,,,,16,,,,,,,,,,
001cv00000AuZTk,"Village Of Liberty, NY",16,2026-03-24,,,,,,16,,,,,,,,,,,,,,
001Hr000028ZdD5,"County Of Caledonia, VT",16,2026-04-29,,,16,,,,,,,,,,,,,,,,,
001Hr000028ZcqV,"Town Of Newstead, NY",16,2026-06-03,,,16,,,,,,,,,,,,,,,,,
001Hr000028Zdib,"Guadalupe County, TX",16,2026-05-13,,,,,,,,,,16,,,,,,,,,,
001Hr000028ZcaW,"Town Of Clayton, NC",16,2026-04-13,16,,,,,,,,,,,,,,,,,,,
001Hr000028ZcSN,"City Of Waycross, GA",16,2026-04-13,,,,,,,,,,,,,,16,,,,,,
001Hr000028ZcJ7,"City Of Statesville, NC",16,2026-05-15,16,,,,,,,,,,,,,,,,,,,
001Hr000028ZctH,"City Of Cranston, RI",16,2026-05-22,,,16,,,,,,,,,,,,,,,,,
001cv00000bBWSo,City of Norman,16,2026-06-04,,,,,,,,,,,,,,,,16,,,,
001Hr000028ZdAD,"City Of Richfield, MN",16,2026-06-02,16,,,,,,,,,,,,,,,,,,,
001Hr000028Zc3p,"City Of Gastonia, NC",15,2026-06-04,10,,,,,,,,,,,5,,,,,,,,
001Hr000028ZdNh,"City Of Mckenzie, TN",15,2026-03-16,,,,,,,5,,,,10,,,,,,,,,
001Hr000028ZdJc,"City Of Port Clinton, OH",15,2026-01-05,,,,14,,,,,,,1,,,,,,,,,
001Hr000028ZdCo,"City Of Webster Groves, MO",15,2026-03-17,,,,,,4,,,,,,10,1,,,,,,,
001Hr000028ZcKp,"City Of Sanford, NC",15,2026-06-04,13,,,,,,,,,,,2,,,,,,,,
001Hr000028ZdWs,"White County, TN",15,2026-03-09,,,,,,,12,,,,3,,,,,,,,,
001Hr000028Zc7P,"Town Of Niskayuna, NY",15,2026-06-04,,,,,,5,,,2,,,8,,,,,,,,
001Hr000028ZdnG,"Clark County, OH",15,2026-04-20,,,,11,,,,,,,4,,,,,,,,,
001Hr000028ZcVb,"Town Of Tyngsborough, MA",15,2025-12-16,,,,,,,,,7,,8,,,,,,,,,
001Hr000028Zdfc,"City Of Roswell, GA",15,2026-05-12,,,,,,,,,,,,,1,14,,,,,,
001Hr000028ZdrN,"Shelby County, IN",15,2026-02-23,,,,,,,6,,,,,,9,,,,,,,
001cv00000AuZk5,"County Of Duval, TX",15,2026-05-14,,,,,,,,,,,,,,,10,5,,,,
001Hr000028ZdbB,"City Of Easton, PA",15,2025-09-23,,,,,,,,,,,15,,,,,,,,,
001cv00000AuYO6,"City Of Carmel By The Sea, CA",15,2026-01-15,,,,,,,,,,,,,,,15,,,,,
001Hr000028Zd4H,"Town Of Farragut, TN",15,2026-05-11,,,,,,,6,,3,,6,,,,,,,,,
001Hr000028Zcca,"Town Of Athol, MA",15,2026-01-28,,,9,,,,,,,,6,,,,,,,,,
001Hr000028ZdlA,"Logan County, OH",15,2026-04-15,,,,6,,,,,,,9,,,,,,,,,
001Hr000028ZcTv,"City Of Livermore, CA",15,2026-06-02,,5,,,,,,,,10,,,,,,,,,,
001Hr000028ZcLQ,"Township Of Limerick, PA",15,2026-06-02,,,,,,,,,,,,14,,1,,,,,,
001Hr000028Zdsq,"Franklin County, KY",15,2026-01-30,,,,,,,8,,,,7,,,,,,,,,
001cv00000B221t,"City Of Argyle, TX",15,2026-04-07,,,,10,,,,,,,,,,,5,,,,,
001Hr000028ZcYG,San Benito County,15,2026-02-20,,14,,,,,,1,,,,,,,,,,,,
001Hr000028ZcME,"City Of Santee, CA",15,2026-03-25,,5,,,,,,10,,,,,,,,,,,,
001Hr000028Zbn2,"City Of Denison, IA",15,2026-04-06,,,,,,2,,,,,,,13,,,,,,,
001Hr000028ZdRX,"City Of Wheeling, WV",15,2026-02-05,,,,3,,,,,,,12,,,,,,,,,
001Hr000028Zcdt,"City Of Lawrenceburg, IN",15,2026-05-29,,,,,,,,,,,,,12,,,3,,,,
001Hr000028Zcj5,"Wyckoff Township, NJ",15,2025-07-18,,,,,,,,,,,,15,,,,,,,,
001Hr000028Zd11,"City Of Independence, KY",15,2026-05-08,,11,,,,,4,,,,,,,,,,,,,
001Hr000028Zbwb,"City Of Socorro, TX",15,2026-05-14,,,,,,,,,,11,4,,,,,,,,,
001Hr000028Zcdq,"City Of Lincoln, AL",15,2026-05-15,,,,3,,,,,9,,3,,,,,,,,,
001Hr000028ZdOz,"City Of Willard, OH",15,2026-01-07,,,,1,,,,,,,14,,,,,,,,,
001Hr000028Zcz2,"City Of Union, MO",15,2026-02-26,,,,,,14,,,,,,1,,,,,,,,
001Hr000028ZcaE,"Town Of Middletown, DE",15,2025-12-08,,,,,5,,,,,,,10,,,,,,,,
001Hr000028Zce0,"City Of Festus, MO",15,2026-02-18,,,,,,14,,,,,,1,,,,,,,,
001Hr000028ZdYC,"City Of South Milwaukee, WI",15,2025-07-18,15,,,,,,,,,,,,,,,,,,,
001Hr000028ZdMq,"Township Of Crosby, OH",15,2026-03-02,,,,,8,,,,1,,6,,,,,,,,,
001Hr000028ZdQb,"City Of Union, OH",15,2025-10-15,,,,1,,,,,,,14,,,,,,,,,
001Hr000028Zd0U,"City Of Calera, AL",15,2026-03-31,,7,,8,,,,,,,,,,,,,,,,
001cv000007I18H,"Town Of Pine Plains, NY",15,2026-03-06,,,5,,,,,,1,,,9,,,,,,,,
001Hr000028ZcOl,"Town Of Hadley, MA",15,2026-01-26,,,,,,,1,,3,,11,,,,,,,,,
001cv00000AuZKR,"City Of Polk City, IA",15,2026-05-13,,,,,,10,,,,,,5,,,,,,,,
001Hr000028ZdSt,"City Of Portage, WI",15,2025-09-16,13,,,,,,,,,,2,,,,,,,,,
001Hr000028Zcra,"Village Of Lincolnwood, IL",15,2026-05-19,15,,,,,,,,,,,,,,,,,,,
001Hr000028Zd1b,"City Of Mccomb, MS",15,2026-04-15,,13,,,,,2,,,,,,,,,,,,,
001cv00000Aua81,"County Of Boyle, KY",15,2026-03-27,,13,,,,,2,,,,,,,,,,,,,
001Hr000028Zcqh,"City Of Geneva, IL",15,2025-10-22,,,,,,,,,,,,,15,,,,,,,
001Hr000028ZcaD,"City Of Atchison, KS",15,2026-06-04,,2,,,,,,,,,,,,,,,,13,,
001cv00000Aua0w,"County Of Cherokee, NC",15,2026-01-16,15,,,,,,,,,,,,,,,,,,,
001Hr000028ZcUY,"City Of Mauldin, SC",15,2026-04-14,,,,,,,,,,,,4,,11,,,,,,
001Hr000028Zczl,"City Of Natchez, MS",15,2026-06-04,,14,,,,,1,,,,,,,,,,,,,
001Hr000028ZdGz,"City Of Cushing, OK",15,2026-05-05,,1,,,,,,,,14,,,,,,,,,,
001Hr000028ZcCQ,"City Of Murphy, TX",15,2026-04-16,,12,,3,,,,,,,,,,,,,,,,
001Hr000028Zbx1,"City Of Portland, TX",15,2026-02-18,,15,,,,,,,,,,,,,,,,,,
001Hr000028Zbwy,"City Of Henderson, TX",15,2026-04-21,,11,,4,,,,,,,,,,,,,,,,
001Hr000028ZcFX,"City Of Elgin, TX",15,2025-12-01,,15,,,,,,,,,,,,,,,,,,
001Hr000028Zcs5,"Town Of Los Altos Hills, CA",15,2026-03-31,,4,,,,,,4,6,,,,,,1,,,,,
001Hr000028Zd0r,"City Of Murray, KY",15,2026-02-26,,11,,,,,4,,,,,,,,,,,,,
001Hr000028ZdVJ,"City Of Sapulpa, OK",15,2026-02-24,,5,,,,,,,,10,,,,,,,,,,
001Hr000028Zdcx,"City Of Jonesboro, AR",15,2026-05-26,,11,,,,,,,,,,,,4,,,,,,
001Hr000028ZdKU,"City Of Wentzville, MO",15,2026-05-28,,,,,,12,,,,,,3,,,,,,,,
001Hr000028ZcbK,"City Of Willows, CA",15,2026-05-22,,,,,,,,3,,2,,10,,,,,,,,
001Hr000028Zcm3,"City Of Fort Bragg, CA",15,2025-10-14,,,,,14,,,,,,,,,,1,,,,,
001cv00000AuaJm,"County Of Marshall, IN",15,2026-06-05,,1,,,4,,4,,,,,,6,,,,,,,
001Hr000028Zck5,"City Of Chester, IL",15,2026-03-02,,,,,,,,,,2,,,13,,,,,,,
001Hr000028Zceg,"City Of Bellingham, WA",15,2026-02-18,,,14,,,,,,,,,1,,,,,,,,
001Hr000028Zbnx,"City Of Hurst, TX",15,2026-03-09,,,,7,,,,,,,8,,,,,,,,,
001Hr000028Zcy8,"Village Of Lake Grove, NY",15,2026-05-15,,,,,,10,,,,,,,5,,,,,,,
001Hr000028Zd75,"Village Of Floral Park, NY",15,2026-05-18,,,,,,8,,,,,,,7,,,,,,,
001Hr000028Zc91,"City Of Watervliet, NY",15,2026-06-04,,,,,,10,,,,,,,5,,,,,,,
001cv00000AuaCw,"County Of Madison, NE",15,2026-05-08,,11,,,,4,,,,,,,,,,,,,,
001Hr000028Zc9F,"City Of Alice, TX",15,2025-12-03,,,,15,,,,,,,,,,,,,,,,
001Hr000028Zd1N,"City Of Santa Fe Springs, CA",15,2026-05-19,,,,,,,,10,,,,2,,,3,,,,,
001Hr000028ZcnI,"City Of Rohnert Park, CA",15,2026-03-24,,1,,,,,,12,,,,2,,,,,,,,
001Hr000028Zclk,"Town Of Fairhaven, MA",15,2026-06-02,,,3,,,,,,2,,10,,,,,,,,,
001cv00000AuaPM,"County Of Grant, IN",15,2026-05-08,,,,,,,7,,,,,,8,,,,,,,
001Hr000028ZbxS,"City Of Greencastle, IN",15,2026-03-06,,,,,,,8,,,,,,7,,,,,,,
001Hr000028Zbtg,"City Of Vernon, TX",15,2026-04-23,,,,15,,,,,,,,,,,,,,,,
001cv00000AuaNM,"Village Of Mount Prospect, IL",15,2026-06-01,12,,,,,3,,,,,,,,,,,,,,
001cv00000AuYGC,"City Of Tonkawa, OK",15,2026-05-06,,3,,,,,,,,12,,,,,,,,,,
001Hr000028ZcM9,"Township Of Muhlenberg, PA",15,2025-10-21,,,,,,,,,,,4,11,,,,,,,,
001Hr000028ZcrY,"Town Of Blackstone, MA",15,2025-10-30,,,,,,,,,15,,,,,,,,,,,
001Hr000028Zcep,"Town Of Hanover, MA",15,2025-12-16,,,,,,,,,15,,,,,,,,,,,
001cv00000AuYr2,"Village Of Minerva, OH",15,2026-01-14,,,,15,,,,,,,,,,,,,,,,
001Hr000028ZcDv,"City Of Dublin, GA",15,2026-06-02,,,,,,,,,8,,,,1,6,,,,,,
001Hr000028Zcqs,"Town Of Litchfield, CT",15,2026-06-04,,,15,,,,,,,,,,,,,,,,,
001Hr000028Zda7,"City Of Oregon, OH",15,2026-04-24,,,,15,,,,,,,,,,,,,,,,
001Hr000028Zc7Y,"City Of Brady, TX",15,2026-03-10,,,8,,,,,,,5,,,,,2,,,,,
001Hr000028Zbwv,"City Of Royse City, TX",15,2026-05-29,,,1,,,,,,,14,,,,,,,,,,
001Hr000028Zdoj,"Lowndes County, GA",15,2026-04-16,,,,,,,,,,,,,9,6,,,,,,
001Hr000028ZdqZ,"Pickens County, SC",15,2026-06-04,,,,,,,,,,,,1,,14,,,,,,
001Hr000028Zce5,"City Of Guntersville, AL",15,2026-05-15,,3,,12,,,,,,,,,,,,,,,,
001Hr000028ZdMM,"City Of Taylorsville, UT",15,2026-06-02,,,,,,,,3,12,,,,,,,,,,,
001Hr000028Zcdn,"Town of Brunswick, ME",15,2026-04-07,,,11,,,,,,4,,,,,,,,,,,
001Hr000028ZcXq,City of Rancho Cucamonga,15,2026-06-02,,,,,,,,14,1,,,,,,,,,,,
001Hr000028ZcuW,"Town Of Laplata, MD",15,2026-04-14,,,,,10,,,,,5,,,,,,,,,,
001Hr000028Zd0g,"City Of Maywood, CA",15,2025-12-10,,,,,15,,,,,,,,,,,,,,,
001Hr000028ZdBR,"Town Of Scarborough, ME",15,2026-04-23,,,14,,,,,,1,,,,,,,,,,,
001cv00000Aua1N,"County Of Door, WI",15,2025-12-23,15,,,,,,,,,,,,,,,,,,,
001Hr000028ZcQU,"Town Of Standish, ME",15,2026-04-22,,,13,,,,,,2,,,,,,,,,,,
001Hr000028ZcC0,"City Of Pecos, TX",15,2025-12-11,,15,,,,,,,,,,,,,,,,,,
001cv00000AuZSO,"Village Of South Barrington, IL",15,2026-04-24,,,4,,,,,,,11,,,,,,,,,,
001Hr000028ZbyP,"City Of Whittier, CA",15,2026-05-19,,1,6,,,,,8,,,,,,,,,,,,
001Hr000028Zbwm,"City Of Lackawanna, NY",15,2026-01-06,,,15,,,,,,,,,,,,,,,,,
001Hr000028ZcbT,"Town Of Holly Springs, NC",15,2025-12-17,15,,,,,,,,,,,,,,,,,,,
001Hr000028ZcCp,"City Of Graham, NC",15,2026-03-09,15,,,,,,,,,,,,,,,,,,,
001Hr000028Zczq,"Village Of Antioch, IL",15,2026-01-23,,,15,,,,,,,,,,,,,,,,,
001cv00000AuZjj,"Village Of Greenville, WI",15,2026-06-04,15,,,,,,,,,,,,,,,,,,,
001Hr000028ZdHb,"City Of Rancho Palos Verdes, CA",15,2026-04-22,,,,,15,,,,,,,,,,,,,,,
001Hr000028Zcwd,"City Of Oneida, NY",15,2026-05-27,,,10,,,5,,,,,,,,,,,,,,
001Hr000028ZbsX,"City Of Coatesville, PA",15,2026-06-01,,,,,6,,9,,,,,,,,,,,,,
001Hr000028ZcsO,"City Of Hugo, MN",15,2026-02-23,15,,,,,,,,,,,,,,,,,,,
001Hr000028ZcmO,"City Of West Plains, MO",15,2026-02-19,,,,,,15,,,,,,,,,,,,,,
001Hr000028ZccI,"City Of Battlefield, MO",15,2026-02-19,,,,,,15,,,,,,,,,,,,,,
001cv00000AuXUU,"County Of Wayne, UT",15,2026-03-02,,,,,,,,15,,,,,,,,,,,,
001Hr000028Zd5d,"City Of Deming, NM",15,2026-02-25,,,15,,,,,,,,,,,,,,,,,
001Hr000028ZcWQ,"City Of District Heights, MD",15,2026-05-07,,,,,13,,,,2,,,,,,,,,,,
001Hr000028ZcPc,"Township Of Manor, PA",15,2026-02-24,,,,,15,,,,,,,,,,,,,,,
001Hr000028Zd3O,"City Of Indianola, IA",15,2026-03-12,,,,,,15,,,,,,,,,,,,,,
001Hr000028ZbsI,"City Of Cabot, AR",15,2026-06-04,,7,,,,,,,,,,,,8,,,,,,
001Hr000028ZdNS,"Township Of Osnaburg, OH",15,2026-03-02,,,,,,,15,,,,,,,,,,,,,
001Hr000028Zcb6,"Gas City, IN",15,2026-05-27,,,,,,,15,,,,,,,,,,,,,
001Hr000028Zdd3,"Town Of Fairfield, CT",15,2026-04-14,,,15,,,,,,,,,,,,,,,,,
001Hr000028ZcZE,Humboldt County,15,2026-02-26,,,,,15,,,,,,,,,,,,,,,
001Hr000028ZckF,"City Of Lemon Grove, CA",15,2026-06-04,,,6,,9,,,,,,,,,,,,,,,
001cv00000AuXlI,"City Of Hamilton, TX",15,2026-06-01,,,,,,,,,,15,,,,,,,,,,
001Hr000028ZbmZ,"City Of Lake Forest, IL",15,2026-03-11,15,,,,,,,,,,,,,,,,,,,
001Hr000028Zcbc,"Village Of Huntley, IL",15,2026-05-13,,,,,,,,,,15,,,,,,,,,,
001Hr000028ZcY0,"City Of Jesup, GA",15,2026-05-20,,,,,,,,,,,,,,15,,,,,,
001Hr000028ZcPx,"City Of Austell, GA",15,2026-04-02,,,,,,,,,,,,,,15,,,,,,
001Hr000028ZcXd,"City Of River Rouge, MI",15,2026-05-01,,,,,,,15,,,,,,,,,,,,,
001Hr000028Zc5E,"City Of Valley City, ND",15,2026-04-02,,,,,,15,,,,,,,,,,,,,,
001Hr000028ZcMF,"City Of Union City, GA",15,2026-05-06,,,,,,,,,,,,,,15,,,,,,
001Hr000028ZcFw,"City Of Grandview, WA",15,2026-06-02,,,,,,,,15,,,,,,,,,,,,
001cv00000Aua0O,"County Of Peach, GA",15,2026-05-18,,,,,,,,,,,,,,15,,,,,,
001Hr000028ZdcP,"City Of Valdosta, GA",15,2026-05-28,,,,,,,,,,,,,,15,,,,,,
001Hr000028Zbrm,"City Of Chester, SC",15,2026-05-22,,,,,,,,,1,,,,,14,,,,,,
001cv00000Aua1K,"County Of Grimes, TX",15,2026-06-01,,,,,,,,,,15,,,,,,,,,,
001Hr000028Zcx9,"City Of Lino Lakes, MN",15,2026-05-19,15,,,,,,,,,,,,,,,,,,,
001Hr000028ZdLH,"Town Of Danville, CA",15,2026-05-22,,,,,,,,,,15,,,,,,,,,,
001Hr000028ZdCj,"City Of New Brighton, MN",15,2026-05-22,15,,,,,,,,,,,,,,,,,,,
001Hr000028Zcm5,"Town Of Canton, CT",15,2026-06-04,,,15,,,,,,,,,,,,,,,,,
001cv00000bBWSe,City of Allentown,15,2026-05-29,,,,,,,15,,,,,,,,,,,,,
001cv00000AuYg7,"Town Of West Brookfield, MA",15,2026-06-04,,,,,,,,,,,,,,,,15,,,,
001Hr000028ZcOn,"Town Of Skowhegan, ME",15,2026-06-03,,,15,,,,,,,,,,,,,,,,,
001cv00000AuaL2,"City Of Middletown, OH",14,2025-12-17,,,,14,,,,,,,,,,,,,,,,
001cv00000AuaXu,"County Of Oldham, KY",14,2026-04-29,,2,,,,,9,,,,3,,,,,,,,,
001Hr000028Zbo1,"County of Richland, OH",14,2025-07-15,,,,,,,,,,,14,,,,,,,,,
001Hr000028Zd5Z,"City Of Birmingham, MI",14,2026-02-09,,,,,12,,,,,,,,2,,,,,,,
001Hr000028Zcde,"Town Of Bedford, VA",14,2026-04-17,,,,,9,,,,,,,,5,,,,,,,
001Hr000028ZcJl,"Village Of Sugar Grove, IL",14,2025-07-21,,,,,,,,,,,,,14,,,,,,,
001Hr000028Zcg6,"Village Of Geneseo, NY",14,2026-02-07,,,3,,,,,,,,,11,,,,,,,,
001Hr000028Zdok,"Navajo County, AZ",14,2026-06-03,,,,,2,,,,,,,,12,,,,,,,
001Hr000028Zd9X,"City Of Selma, CA",14,2026-05-15,,,,,,,,4,,,10,,,,,,,,,
001Hr000028Zd22,"City Of Oak Creek, WI",14,2026-06-01,11,,,,,,,,,,3,,,,,,,,,
001Hr000028ZcZG,"Town Of Manchester-By-The-Sea, MA",14,2026-05-19,,,,,,,,,,,10,,,,,4,,,,
001Hr000028Zcei,"Town Of Oak Bluffs, MA",14,2025-10-22,,,,,,,,,3,,11,,,,,,,,,
001Hr000028ZcsN,"Town Of Seekonk, MA",14,2025-07-02,,,,,,,,,,,14,,,,,,,,,
001Hr000028ZdWE,"City Of Greenwood, IN",14,2026-05-06,,,,,,,9,,,,,,5,,,,,,,
001Hr000028ZdfO,"Coweta County, GA",14,2026-03-20,,,,,,,,,,,,,12,2,,,,,,
001Hr000028Zdhx,"Effingham County, GA",14,2026-04-14,,,,,,,,,,,,,3,11,,,,,,
001Hr000028ZdhK,"Township Of Liberty, IN",14,2025-09-11,,,,,,,,,,,,,14,,,,,,,
001Hr000028ZcoR,"City Of Banning, CA",14,2026-05-12,,,11,,,,,,,,3,,,,,,,,,
001Hr000028ZcU2,"Town Of Boxborough, MA",14,2026-06-04,,,,,,,,,,,12,,,,,2,,,,
001Hr000028ZcZt,"City Of Espanola, NM",14,2026-02-03,,,7,,,,,,,,,,6,,1,,,,,
001Hr000028ZcSM,"City Of Syracuse, UT",14,2026-04-23,,,,,,,,2,,,,,10,,,,,,2,
001Hr000028ZdCE,"Town Of Southampton, NY",14,2026-05-20,,,,,,12,,,,,,,2,,,,,,,
001Hr000028Zdnk,"Eau Claire County, WI",14,2026-06-04,4,,,,,,,,,,10,,,,,,,,,
001cv00000B220C,"City Of La Joya, TX",14,2026-05-26,,,,,,,,,,,,,,,2,12,,,,
001cv00000AuYw2,"City Of Ovilla, TX",14,2026-05-15,,,,,,,,,,,,,,,6,8,,,,
