Account ID,Account Name,Opp Status,Stage,Signal,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR
001Hr000028ZdSv,"Town Of Lansing, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Ben Laddis,5/27/2026,5/26/2026,
001Hr000028ZcUa,"Town Of Lauderdale By The Sea, FL",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028ZcUa,"Town Of Lauderdale By The Sea, FL",Closed Lost,,Lost,,Joe del Rosario,7/10/2025,7/3/2025,
001Hr000028ZcUa,"Town Of Lauderdale By The Sea, FL",Open,Proposal,Mid Funnel,Mid Funnel,Ryan Minter,2/5/2026,1/13/2026,12000
001Hr000028Zc8z,"Town Of Leakesville, MS",Closed Lost,,Lost,,Liam Shaw,7/1/2024,1/5/2025,15999
001Hr000028Zcax,"Town Of Lee, MA",Open,Proposal,Mid Funnel,Mid Funnel,Leila Assil,7/31/2025,5/21/2025,70000
001Hr000028ZcDF,"Town Of Leland, NC",Open,Demo,Mid Funnel,Mid Funnel,Nick Martino,3/23/2026,3/19/2026,
001Hr000028ZcV9,"Town Of Lincoln, MA",Closed Lost,,Lost,,Leila Assil,7/29/2025,6/6/2025,
001Hr000028ZdVK,"Town Of Lincoln, RI",Closed Lost,,Lost,,Lucy Nemerov,3/25/2026,3/19/2026,6000
001Hr000028Zcqs,"Town Of Litchfield, CT",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,11/12/2025,10/10/2025,
001Hr000028Zcrq,"Town Of Litchfield, NH",Closed Lost,,Lost,,Quinzel Perry,5/6/2025,2/14/2025,
001cv00000AuYSN,"Town Of Little Compton, RI",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,4/17/2026,
001Hr000028ZbrN,"Town Of Little Elm, TX",Open,Sales Qualified,Mid Funnel,Mid Funnel,Ryan Minter,3/18/2026,3/11/2026,
001Hr000028ZcYZ,"Town Of Livingston, TX",Open,Meeting Booked,Top Funnel,Top of Funnel,Leila Assil,8/5/2025,7/7/2025,
001Hr000028ZcYZ,"Town Of Livingston, TX",Closed Lost,,Lost,,Ryan Minter,1/23/2026,12/4/2025,
001Hr000028Zd77,"Town Of Livonia, NY",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001Hr000028Zd77,"Town Of Livonia, NY",Open,Demo,Mid Funnel,Mid Funnel,Joe del Rosario,5/28/2025,4/23/2025,
001Hr000028Zbqr,"Town Of Lochbuie, CO",Open,Initial Interest,Top Funnel,Top of Funnel,Catherine Silvestri,,5/4/2026,
001Hr000028ZcOQ,"Town Of Lockport, NY",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001Hr000028Zd6l,"Town Of Longmeadow, MA",Closed Lost,,Lost,,Jenny Allison,10/31/2025,10/21/2025,
001Hr000028ZchI,"Town Of Loomis, CA",Open,Initial Interest,Top Funnel,Top of Funnel,Catherine Silvestri,2/6/2026,1/28/2026,
001Hr000028Zcs5,"Town Of Los Altos Hills, CA",Open,Initial Interest,Top Funnel,Top of Funnel,Jenny Allison,,10/26/2025,
001Hr000028Zcs5,"Town Of Los Altos Hills, CA",Closed Lost,,Lost,,Catherine Silvestri,3/19/2026,3/13/2026,
001cv00000AuYFC,"Town Of Louisburg, NC",Closed Lost,,Lost,,Nick Martino,1/26/2026,12/10/2025,17000
001cv00000AuYwW,"Town Of Louisville, TN",Open,Sales Qualified,Mid Funnel,Mid Funnel,Sydney Ireland,3/9/2026,3/6/2026,
001Hr000028Zcg5,"Town Of Lowell, IN",Open,Initial Interest,Top Funnel,Top of Funnel,Quinzel Perry,10/31/2025,10/15/2025,
001cv00000AuZ09,"Town Of Lyman, ME",Closed Lost,,Lost,,Alicia Gopal,5/26/2026,5/22/2026,
001Hr000028Zbxk,"Town Of Lysander, NY",Closed Lost,,Lost,,Alicia Gopal,,3/24/2026,
001Hr000028ZdQm,"Town Of Macedon, NY",Open,Proposal,Mid Funnel,Mid Funnel,Alicia Gopal,3/23/2026,3/12/2026,18500
001cv00000AuYgr,"Town Of Madawaska, ME",Closed Lost,,Lost,,Jenny Allison,12/1/2025,11/13/2025,
001cv00000AuZTI,"Town Of Madisonville, TN",Closed Lost,,Lost,,Jenny Allison,1/19/2026,10/16/2025,
001cv00000AuZTI,"Town Of Madisonville, TN",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,4/13/2026,3/11/2026,
001Hr000028ZdXr,"Town Of Malone, NY",Closed Lost,,Lost,,Quinzel Perry,2/24/2025,2/20/2025,
001Hr000028ZdXr,"Town Of Malone, NY",Closed Lost,,Lost,,Quinzel Perry,,2/25/2025,
001Hr000028ZdXr,"Town Of Malone, NY",Open,Meeting Booked,Top Funnel,Top of Funnel,Ben Laddis,8/6/2026,5/14/2026,
001cv00000AuWbS,"Town Of Mangonia Park, FL",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,2/10/2026,1/26/2026,
001cv00000AuWbJ,"Town Of Manhattan, MT",Closed Lost,,Lost,,Joe del Rosario,7/25/2025,7/8/2025,
001Hr000028ZbwC,"Town Of Manlius, NY",Open,Proposal,Mid Funnel,Mid Funnel,Alicia Gopal,3/5/2026,2/18/2026,35000
001Hr000028Zc5n,"Town Of Marcy, NY",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001Hr000028ZcK7,"Town Of Marlborough, NY",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001Hr000028Zch6,"Town Of Maynard, MA",Closed Won,,Won,,Leila Assil,10/28/2024,1/5/2025,36000
001Hr000028ZcpH,"Town Of Mccordsville, IN",Open,Proposal,Mid Funnel,Mid Funnel,Sydney Ireland,3/17/2026,3/13/2026,30000
001cv00000AuZ7l,"Town Of Mead, CO",Open,Sales Qualified,Mid Funnel,Mid Funnel,Jenny Allison,2/23/2026,1/12/2026,
001Hr000028Zcjm,"Town Of Mendon, MA",Open,Proposal,Mid Funnel,Mid Funnel,Alicia Gopal,2/11/2026,2/9/2026,38000
001Hr000028Zc4u,"Town Of Mendon, NY",Closed Lost,,Lost,,Joe del Rosario,2/4/2025,1/29/2025,
001Hr000028Zd7V,"Town Of Merton, WI",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028Zcom,"Town Of Middlebury, CT",Closed Won,,Won,,Asher Rosenfeld,8/22/2024,1/5/2025,12000
001cv00000CLwxA,"Town Of Middlebury, VT",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,5/21/2026,
001Hr000028ZdEC,"Town Of Milton, MA",Closed Lost,,Lost,,Alicia Gopal,2/9/2026,2/2/2026,
001Hr000028ZcTw,"Town Of Milton, VT",Open,Initial Interest,Top Funnel,Top of Funnel,Jenny Allison,11/25/2025,11/19/2025,
001cv00000I4Yon,"Town of Mina, NY",Closed Lost,,Lost,,Shane Lieberman,9/15/2025,9/15/2025,
001cv00000AuXOT,"Town Of Moorefield, WV",Closed Lost,,Lost,,Leila Assil,9/30/2025,9/9/2025,
001Hr000028ZcIU,"Town Of Moreau, NY",Closed Lost,,Lost,,Alicia Gopal,,5/21/2026,
001Hr000028Zd9l,"Town Of Morristown, NJ",Closed Lost,,Lost,,Harrison Peacock,8/28/2024,1/5/2025,
001Hr000028Zd9l,"Town Of Morristown, NJ",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,7/22/2025,7/1/2025,
001cv00000AuZSy,"Town Of Moultonborough, NH",Open,Proposal,Mid Funnel,Mid Funnel,Alicia Gopal,3/12/2026,1/29/2026,26000
001Hr000028ZjNP,"Town of Mt. Crested Butte, CO",Closed Won,,Won,,Asher Rosenfeld,,1/5/2025,15000
001Hr000028ZcGr,"Town Of Nantucket, MA",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,5/12/2026,
001Hr000028ZcTp,"Town Of Newburgh, NY",Open,Initial Interest,Top Funnel,Top of Funnel,,,2/16/2025,
001Hr000028ZcTp,"Town Of Newburgh, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Ben Laddis,,2/20/2026,
001Hr000028Zcaw,"Town Of New Castle, NY",Closed Lost,,Lost,,Ben Laddis,,2/20/2026,
001Hr000028Zcae,"Town Of New Fairfield, CT",Closed Lost,,Lost,,Liam Shaw,9/10/2024,1/5/2025,
001Hr000028ZdLS,"Town Of Newfield, NY",Closed Lost,,Lost,,Quinzel Perry,3/17/2025,2/16/2025,
001Hr000028ZdLS,"Town Of Newfield, NY",Closed Lost,,Lost,,Ben Laddis,3/3/2026,2/17/2026,5000
001Hr000028ZdHm,"Town Of New Hartford, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,1/14/2026,
001cv00000AuXTS,"Town Of New Lebanon, NY",Closed Lost,,Lost,,Alicia Gopal,5/11/2026,4/20/2026,
001Hr000028ZchT,"Town Of Newmarket, NH",Closed Lost,,Lost,,Quinzel Perry,6/5/2025,6/2/2025,
001cv00000AuYyZ,"Town Of Newport, NC",Closed Lost,,Lost,,Nick Martino,7/15/2025,7/14/2025,20000
001Hr000028ZcqV,"Town Of Newstead, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,3/12/2026,
001Hr000028Zcpw,"Town Of Newtown, CT",Open,Proposal,Mid Funnel,Mid Funnel,Alicia Gopal,2/27/2026,2/27/2026,48000
001Hr000028Zc7P,"Town Of Niskayuna, NY",Open,Sales Qualified,Mid Funnel,Mid Funnel,Ben Laddis,5/27/2026,5/12/2026,
001Hr000028ZdXh,"Town Of Nolensville, TN",Open,Initial Interest,Top Funnel,Top of Funnel,Leila Assil,,2/3/2025,
001Hr000028Zcxq,"Town Of Norfolk, MA",Open,Proposal,Mid Funnel,Mid Funnel,Jenny Allison,11/17/2025,11/6/2025,27000
001cv00000AuWdI,"Town Of North Beach, MD",Closed Lost,,Lost,,Ali Cohen,11/17/2025,11/13/2025,
001cv00000AuYNq,"Town Of North Canaan, CT",Closed Lost,,Lost,,Alicia Gopal,11/25/2025,10/7/2025,
001cv00000AuYNq,"Town Of North Canaan, CT",Closed Lost,,Lost,,Alicia Gopal,4/28/2026,4/22/2026,
001Hr000028ZdKv,"Town Of North Castle, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,3/4/2026,
001Hr000028Zd36,"Town Of North Dansville, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,1/27/2026,1/23/2026,
001Hr000028ZdEZ,"Town Of Northfield, VT",Closed Lost,,Lost,,Quinzel Perry,4/28/2025,4/23/2025,
001Hr000028ZdVi,"Town Of North Kingstown, RI",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,4/17/2026,
001Hr000028ZceT,"Town Of North Manchester, IN",Closed Lost,,Lost,,Sydney Ireland,3/12/2026,12/10/2025,12000
001Hr000028ZcWg,"Town Of North Salem, NY",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001cv00000B221M,"Town Of Northwood, NH",Open,Demo,Mid Funnel,Mid Funnel,Nick Martino,2/18/2026,11/6/2025,
001Hr000028Zcei,"Town Of Oak Bluffs, MA",Open,Initial Interest,Top Funnel,Top of Funnel,Leila Assil,,6/27/2025,
001Hr000028ZdR2,"Town Of Oakland, TN",Closed Lost,,Lost,,Liam Shaw,4/16/2024,1/5/2025,13000
001cv00000X7XSW,"Town of Ocean Isle Beach, NC",Closed Lost,,Lost,,Nick Martino,3/11/2026,2/25/2026,
001Hr000028Zckh,"Town Of Old Orchard Beach, ME",Closed Lost,,Lost,,Leila Assil,5/28/2025,5/20/2025,
001Hr000028Zbvd,"Town Of Onondaga, NY",Closed Lost,,Lost,,Alicia Gopal,1/14/2026,12/5/2025,
001Hr000028Zc0e,"Town Of Ontario, NY",Closed Lost,,Lost,,Quinzel Perry,11/25/2024,1/5/2025,
001Hr000028ZcFH,"Town Of Orange Park, FL",Open,Demo,Mid Funnel,Mid Funnel,Ryan Minter,3/25/2026,3/20/2026,
001Hr000028Zc28,"Town Of Orchard Park, NY",Open,Proposal,Mid Funnel,Mid Funnel,Alicia Gopal,3/12/2026,2/23/2026,33000
001Hr000028ZcrO,"Town Of Orono, ME",Open,Proposal,Mid Funnel,Mid Funnel,Alicia Gopal,3/31/2026,3/24/2026,33000
001cv00000AuXVo,"Town Of Osceola, IN",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,,12/10/2025,
001Hr000028Zc5u,"Town Of Ossining, NY",Closed Lost,,Lost,,Ben Laddis,,3/4/2026,
001cv00000AuYoY,"Town Of Oswegatchie, NY",Open,Meeting Booked,Top Funnel,Top of Funnel,Ben Laddis,11/19/2026,5/26/2026,
001Hr000028Zd9E,"Town Of Oswego, NY",Closed Lost,,Lost,,Alicia Gopal,4/13/2026,3/2/2026,
001cv00000AuXBJ,"Town Of Otisco, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Ben Laddis,,3/4/2026,
001cv00000AuYOC,"Town Of Palatine, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Ben Laddis,,5/20/2026,
001cv00000AuXVW,"Town Of Palisade, CO",Closed Lost,,Lost,,Jenny Allison,9/19/2025,9/12/2025,19000
001cv00000AuYSt,"Town Of Paoli, IN",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,3/23/2026,3/9/2026,
001Hr000028ZcNp,"Town Of Paradise, CA",Closed Won,,Won,,Asher Rosenfeld,8/28/2024,1/5/2025,73000
001cv00000AuYuS,"Town Of Paris, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,3/19/2026,3/2/2026,
001Hr000028ZddX,"Town Of Parker, CO",Open,Demo,Mid Funnel,Mid Funnel,Jenny Allison,10/22/2025,10/3/2025,
001Hr000028ZdYp,"Town Of Parma, NY",Closed Lost,,Lost,,Liam Shaw,4/9/2024,1/5/2025,20999
001Hr000028ZdYp,"Town Of Parma, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Ben Laddis,,5/15/2026,
001Hr000028Zd9U,"Town Of Patterson, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Ben Laddis,,6/2/2026,
001cv00000JldRG,"Town of Pelham, MA",Closed Lost,,Lost,,Jenny Allison,11/6/2025,10/6/2025,
001cv00000JldRG,"Town of Pelham, MA",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,2/10/2026,1/29/2026,
001Hr000028ZcNP,"Town Of Pembroke Park, FL",Closed Lost,,Lost,,Shane Lieberman,4/2/2024,1/5/2025,23000
001Hr000028ZcCu,"Town Of Pendleton, NY",Closed Lost,,Lost,,Ben Laddis,5/27/2026,5/21/2026,
001Hr000028ZcJU,"Town Of Penfield, NY",Closed Won,,Won,,Granger West,1/15/2025,1/5/2025,39000
001Hr000028ZcHF,"Town Of Perinton, NY",Closed Won,,Won,,Asher Rosenfeld,,1/5/2025,39000
001cv00000AuYHs,"Town Of Perkins, OK",Open,Meeting Booked,Top Funnel,Top of Funnel,Blake Anderson,6/17/2026,6/2/2026,
001Hr000028Zckk,"Town Of Peterborough, NH",Open,Proposal,Mid Funnel,Mid Funnel,Alicia Gopal,4/6/2026,3/30/2026,10000
001Hr000028ZcuQ,"Town Of Pike Road, AL",Closed Lost,,Lost,,Shane Lieberman,3/28/2024,1/5/2025,
001cv000007I18H,"Town Of Pine Plains, NY",Closed Lost,,Lost,,Alicia Gopal,3/6/2026,2/24/2026,
001Hr000028Zcpa,"Town Of Plaistow, NH",Open,Meeting Booked,Top Funnel,Top of Funnel,Mihir Shah,6/8/2026,6/2/2026,
001cv00000AuXn7,"Town Of Platteville, CO",Closed Lost,,Lost,,Jenny Allison,9/19/2025,9/12/2025,
001cv00000AuYvu,"Town Of Pocola, OK",Open,Proposal,Mid Funnel,Mid Funnel,Lucy Nemerov,3/2/2026,3/2/2026,20000
001cv00000AuYua,"Town Of Pomfret, CT",Closed Lost,,Lost,,Alicia Gopal,1/8/2026,10/17/2025,
001Hr000028Zcs9,"Town Of Pomfret, NY",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,5000
001cv00000OVg8R,"Town of Poncha Springs, CO",Closed Lost,,Lost,,Jenny Allison,11/14/2025,11/12/2025,
001cv000007m1Vv,"Town Of Porter, IN",Closed Lost,,Lost,,Sydney Ireland,2/26/2026,6/17/2025,
001cv00000AuYvv,"Town Of Portland, NY",Open,Meeting Booked,Top Funnel,Top of Funnel,Ben Laddis,6/9/2026,5/26/2026,
001Hr000028Zc6G,"Town Of Potsdam, NY",Open,Meeting Booked,Top Funnel,Top of Funnel,Ben Laddis,10/14/2026,5/6/2026,
001Hr000028ZcZY,"Town Of Pound Ridge, NY",Closed Lost,,Lost,,Joe del Rosario,5/12/2025,4/17/2025,16000
001Hr000028ZcZY,"Town Of Pound Ridge, NY",Open,Sales Qualified,Mid Funnel,Mid Funnel,Alicia Gopal,5/6/2026,4/28/2026,
001Hr000028ZcXD,"Town Of Prescott Valley, AZ",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,,11/13/2025,
001cv00000AuYMt,"Town Of Princeton, MA",Closed Lost,,Lost,,Jenny Allison,11/19/2025,11/18/2025,
001cv00000AuYrm,"Town Of Provincetown, MA",Closed Lost,,Lost,,Sydney Ireland,1/30/2026,1/28/2026,
001Hr000028Zc9I,"Town Of Pulaski, VA",Closed Lost,,Lost,,Asher Rosenfeld,4/18/2024,1/5/2025,22000
001Hr000028Zbsh,"Town Of Purcellville, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Shane Lieberman,7/23/2024,1/5/2025,
001Hr000028Zbsh,"Town Of Purcellville, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,,2/20/2026,
001cv00000AuX7k,"Town Of Rangely, CO",Closed Lost,,Lost,,Jenny Allison,9/22/2025,9/15/2025,
001cv00000B21z5,"Town Of Ranlo, NC",Closed Lost,,Lost,,Nick Martino,8/18/2025,8/11/2025,
001Hr000028Zcou,"Town Of Raymond, NH",Open,Proposal,Mid Funnel,Mid Funnel,Joe del Rosario,10/22/2025,10/16/2025,29000
001Hr000028Zd55,"Town Of Raynham, MA",Closed Won,,Won,,Leila Assil,,1/24/2025,36270
001Hr000028Zcnb,"Town Of Rehoboth, MA",Open,Sales Qualified,Mid Funnel,Mid Funnel,Alicia Gopal,4/22/2026,3/27/2026,
001Hr000028ZdRP,"Town Of Rib Mountain, WI",Open,Initial Interest,Top Funnel,Top of Funnel,Jenny Allison,,10/29/2025,
001Hr000028ZcOc,"Town Of Rincon, GA",Open,Demo,Mid Funnel,Mid Funnel,Hugh Bargeron,4/20/2026,4/13/2026,
001Hr000028ZcRz,"Town Of Rindge, NH",Closed Lost,,Lost,,Quinzel Perry,4/21/2025,4/7/2025,
001cv00000AuXgC,"Town Of Rising Sun, MD",Closed Won,,Won,,Ali Cohen,2/4/2026,1/22/2026,18000
001Hr000028Zc7R,"Town Of Riverhead, NY",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001Hr000028ZcEk,"Town Of Rochester, NY",Open,Proposal,Mid Funnel,Mid Funnel,Alicia Gopal,4/29/2026,4/21/2026,14000
001cv00000R8kqy,"Town of Rock Hall, MD",Open,Sales Qualified,Mid Funnel,Mid Funnel,Ali Cohen,12/22/2025,12/8/2025,
001Hr000028ZcpU,"Town Of Rocky Hill, CT",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,12/10/2025,
001Hr000028Zcd5,"Town Of Rolesville, NC",Closed Lost,,Lost,,Shane Lieberman,3/27/2024,1/5/2025,15000
001Hr000028Zcd5,"Town Of Rolesville, NC",Closed Won,,Won,,Troy LeCaire,3/27/2024,2/3/2025,16500
001cv00000AuX99,"Town Of Ross, CA",Open,Initial Interest,Top Funnel,Top of Funnel,Lucy Nemerov,5/20/2026,5/20/2026,
001Hr000028ZbpI,"Town Of Rotterdam, NY",Closed Lost,,Lost,,Quinzel Perry,10/14/2025,9/29/2025,
001Hr000028ZcOe,"Town Of Royalton, NY",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028ZcOe,"Town Of Royalton, NY",Closed Lost,,Lost,,Joe del Rosario,4/30/2025,4/23/2025,
001Hr000028ZcOe,"Town Of Royalton, NY",Closed Lost,,Lost,,Alicia Gopal,3/19/2026,12/16/2025,
001cv00000AuYM2,"Town Of Rush, NY",Closed Lost,,Lost,,Ben Laddis,,3/16/2026,
001cv00000AuYSo,"Town Of Rutherfordton, NC",Closed Lost,,Lost,,Nick Martino,12/15/2025,12/10/2025,
001Hr000028Zc8x,"Town of Rye, NY",Closed Lost,,Lost,,Ben Laddis,5/20/2026,5/6/2026,
001Hr000028Zc0d,"Town Of Salina, NY",Open,Sales Qualified,Mid Funnel,Mid Funnel,Ben Laddis,2/13/2026,1/27/2026,
001Hr000028ZcPH,"Town Of Saltillo, MS",Closed Lost,,Lost,,Joe del Rosario,3/19/2025,2/25/2025,
001Hr000028ZcGV,"Town Of Sand Lake, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,4/17/2026,12/5/2025,
001Hr000028Zchi,"Town Of Sandown, NH",Open,Initial Interest,Top Funnel,Top of Funnel,Quinzel Perry,6/30/2025,6/18/2025,
001Hr000028Zd1A,"Town Of Sandwich, MA",Closed Lost,,Lost,,Alicia Gopal,5/14/2026,5/4/2026,
001Hr000028Zd1A,"Town Of Sandwich, MA",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,5/19/2026,5/15/2026,
001Hr000028ZcTQ,"Town Of Saugerties, NY",Closed Lost,,Lost,,Quinzel Perry,2/18/2025,2/7/2025,
001Hr000028ZcTQ,"Town Of Saugerties, NY",Open,Sales Qualified,Mid Funnel,Mid Funnel,Alicia Gopal,5/29/2026,5/21/2026,
001Hr000028ZjSC,"Town Of Scott, WI",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028ZccR,"Town Of Selma, NC",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001cv00000AuYvE,"Town Of Shallotte, NC",Closed Lost,,Lost,,Nick Martino,1/5/2026,12/8/2025,
001Hr000028ZdRt,"Town Of Shelburne, VT",Closed Lost,,Lost,,Granger West,3/18/2025,1/5/2025,25000
001Hr000028ZdRt,"Town Of Shelburne, VT",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,1/14/2026,
001Hr000028Zccg,"Town Of Siler City, NC",Closed Lost,,Lost,,Nick Martino,5/12/2026,5/6/2026,
001cv00000AuYRl,"Town Of Silt, CO",Closed Lost,,Lost,,Jenny Allison,9/29/2025,9/22/2025,
001Hr000028Zc6u,"Town Of Skaneateles, NY",Closed Lost,,Lost,,Joe del Rosario,2/28/2025,2/6/2025,
001cv00000AuYfM,"Town Of Slaughterville, OK",Closed Lost,,Lost,,Lucy Nemerov,2/19/2026,2/12/2026,
001Hr000028Zc6A,"Town Of Smithfield, NC",Closed Lost,,Lost,,Joe del Rosario,3/12/2025,3/6/2025,22000
001Hr000028Zc4O,"Town Of Snowflake, AZ",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,1/6/2026,11/3/2025,
001Hr000028ZcpF,"Town Of Somers, CT",Closed Lost,,Lost,,Liam Shaw,8/26/2024,1/5/2025,
001Hr000028ZcWK,"Town Of South Berwick, ME",Open,Sales Qualified,Mid Funnel,Mid Funnel,Alicia Gopal,4/30/2026,4/23/2026,
001Hr000028ZcTL,"Town Of Southeast, NY",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028Zcbi,"Town Of Southern Pines, NC",Closed Lost,,Lost,,Jenny Allison,11/12/2025,10/29/2025,
001cv00000AuWXm,"Town Of South Padre Island, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Leila Assil,,9/10/2025,
001Hr000028ZcrJ,"Town Of Southwick, MA",Closed Lost,,Lost,,Leila Assil,8/4/2025,8/1/2025,20000
001Hr000028ZcZ6,"Town Of Speedway, IN",Closed Lost,,Lost,,Quinzel Perry,10/20/2025,10/17/2025,15000
001Hr000028ZcZ6,"Town Of Speedway, IN",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,3/2/2026,2/24/2026,
001Hr000028ZcQU,"Town Of Standish, ME",Closed Lost,,Lost,,Leila Assil,1/15/2025,1/5/2025,
001Hr000028ZcQU,"Town Of Standish, ME",Open,Proposal,Mid Funnel,Mid Funnel,Alicia Gopal,4/22/2026,4/15/2026,14000
001cv00000AuYrI,"Town Of Stanford, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,2/27/2026,
001cv00000llyYn,"Town of Stantonsburg, NC",Closed Lost,,Lost,,Nick Martino,5/27/2026,5/6/2026,
001cv00000AuYRz,"Town Of Sterling, CT",Closed Lost,,Lost,,Alicia Gopal,10/24/2025,10/21/2025,
001Hr000028ZcYz,"Town Of St James, NC",Open,Initial Interest,Top Funnel,Top of Funnel,Nick Martino,,10/23/2025,
001cv00000CLwx8,"Town Of St Johnsbury, VT",Closed Lost,,Lost,,Quinzel Perry,5/14/2025,5/6/2025,9000
001cv00000AuYgP,"Town Of Stockholm, NY",Open,Meeting Booked,Top Funnel,Top of Funnel,Ben Laddis,6/11/2026,5/22/2026,
001Hr000028ZdGH,"Town Of Stoughton, MA",Closed Lost,,Lost,,Alicia Gopal,,1/20/2026,
001Hr000028Zdf7,"Town Of Stratford, CT",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028Zcea,"Town Of Stratham, NH",Closed Lost,,Lost,,Nick Martino,12/22/2025,12/12/2025,
001Hr000028ZdaD,"Town Of Summerville, SC",Closed Lost,,Lost,,Granger West,11/18/2024,1/5/2025,
001Hr000028ZbWn,"Town Of Sunnyvale, TX",Open,Meeting Booked,Top Funnel,Top of Funnel,Emily Murnane,9/15/2025,9/4/2025,
001cv00000AuXO1,"Town Of Superior, AZ",Closed Lost,,Lost,,Ali Cohen,,10/3/2025,
001Hr000028Zc1H,"Town Of Surfside, FL",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028ZcYc,"Town Of Swampscott, MA",Open,Demo,Mid Funnel,Mid Funnel,Alicia Gopal,1/28/2026,1/22/2026,
001Hr000028Zcnj,"Town Of Swanzey, NH",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028ZdSY,"Town Of Sweden, NY",Open,Meeting Booked,Top Funnel,Top of Funnel,Ben Laddis,6/17/2026,2/24/2025,
001cv00000AuYGt,"Town Of Syracuse, IN",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,2/27/2026,2/23/2026,
001Hr000028Zcij,"Town Of Taos, NM",Closed Lost,,Lost,,Alicia Gopal,,1/27/2026,
001Hr000028ZcZn,"Town Of Tarboro, NC",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028ZcZn,"Town Of Tarboro, NC",Open,Sales Qualified,Mid Funnel,Mid Funnel,Nick Martino,3/11/2026,1/21/2026,
001Hr000028Zcr2,"Town Of Templeton, MA",Open,Initial Interest,Top Funnel,Top of Funnel,Leila Assil,,7/9/2025,
001cv00000AuXii,"Town Of Thetford, VT",Closed Lost,,Lost,,Andy Blakely,8/28/2025,8/21/2025,
001Hr000028Zcoc,"Town Of Thomaston, CT",Closed Lost,,Lost,,Liam Shaw,8/14/2024,1/5/2025,12000
001Hr000028ZdMT,"Town Of Thompson, NY",Closed Lost,,Lost,,Quinzel Perry,2/20/2025,2/18/2025,17000
001Hr000028ZdMT,"Town Of Thompson, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Ben Laddis,,3/24/2026,
001Hr000028ZdR0,"Town of Thompson's Station, TN",Open,Meeting Booked,Top Funnel,Top of Funnel,Sydney Ireland,9/9/2026,4/16/2026,
